 KOMONDOR SIMULATION 'sim_33_agents_free' (seed 10);{53.10,84.41,66.45,61.09};{55.21,74.65,62.31,63.22};{56.34,74.65,62.31,63.22};{0.41,0.13,0.00,0.26};{56.65,32.01,47.29,52.94};{4.31,4.44,3.24,1.16};{5.63,5.65,5.64,5.63};{49.20,107.17,62.05,32.86};{5.64,5.65,5.65,5.54};{59.84,59.84,59.84,59.84};{60.54,60.54,60.54,60.54};{1.55,0.25,1.61,1.51};
 KOMONDOR SIMULATION 'sim_34_agents_free' (seed 10);{76.53,91.20,79.49,76.68};{81.10,85.14,69.71,84.62};{81.32,85.14,69.71,84.62};{0.00,0.00,0.00,0.22};{22.18,14.71,45.00,21.68};{2.60,2.51,2.64,0.68};{5.61,5.64,5.65,5.61};{66.66,109.07,92.60,88.05};{5.58,5.65,5.65,5.60};{88.83,88.83,88.83,88.83};{88.88,88.88,88.88,88.88};{0.49,0.18,0.84,0.11};
 KOMONDOR SIMULATION 'sim_35_agents_free' (seed 10);{82.80,90.33,78.89,108.94};{94.28,94.81,94.36,94.11};{94.28,94.81,94.36,94.11};{0.00,0.00,0.00,0.00};{0.00,0.00,1.33,1.89};{0.80,0.38,0.33,0.35};{5.64,5.61,5.60,5.65};{88.32,90.18,78.87,110.16};{5.62,5.61,5.59,5.65};{95.25,95.25,95.25,95.25};{95.25,95.25,95.25,95.25};{0.11,0.12,0.11,0.12};
 KOMONDOR SIMULATION 'sim_36_agents_free' (seed 10);{77.42,65.99,30.73,75.25};{71.30,61.45,39.32,68.13};{71.96,61.45,39.32,68.13};{0.20,0.95,13.91,0.74};{35.74,49.04,67.39,32.68};{4.86,5.57,15.65,11.32};{5.61,5.64,5.61,5.63};{83.57,75.44,16.67,104.30};{5.59,5.65,5.60,5.65};{78.30,78.30,78.30,78.30};{78.49,78.49,78.49,78.49};{1.05,1.44,3.85,0.46};
 KOMONDOR SIMULATION 'sim_37_agents_free' (seed 10);{30.56,68.20,86.69,91.04};{29.62,67.07,91.40,94.46};{31.43,67.07,91.40,94.46};{1.43,0.57,0.00,0.00};{77.68,24.93,9.89,0.00};{13.00,19.00,0.12,0.82};{5.63,5.63,5.61,5.61};{56.29,49.10,84.47,94.81};{5.65,5.63,5.60,5.62};{49.02,49.02,49.02,49.02};{49.33,49.33,49.33,49.33};{3.30,4.30,0.31,0.11};
 KOMONDOR SIMULATION 'sim_38_agents_free' (seed 10);{64.86,41.36,92.48,87.16};{57.02,49.46,83.57,95.12};{59.60,49.46,83.57,95.12};{1.83,1.94,0.96,0.00};{44.19,58.86,20.41,0.00};{12.63,15.50,1.69,0.16};{5.63,5.60,5.65,5.62};{30.34,39.08,94.84,82.41};{5.57,5.54,5.62,5.64};{30.33,30.33,30.33,30.33};{31.48,31.48,31.48,31.48};{2.44,1.27,0.11,0.11};
 KOMONDOR SIMULATION 'sim_39_agents_free' (seed 10);{92.84,61.30,89.59,90.05};{80.39,80.01,94.08,94.95};{80.60,80.01,94.08,94.95};{0.00,0.06,0.00,0.00};{21.98,32.07,0.95,0.00};{5.27,0.52,0.16,0.19};{5.65,5.59,5.61,5.61};{69.96,39.59,88.15,88.15};{5.65,5.54,5.60,5.60};{61.30,61.30,61.30,61.30};{62.13,62.13,62.13,62.13};{1.33,1.26,0.11,0.11};
 KOMONDOR SIMULATION 'sim_40_agents_free' (seed 10);{106.82,79.40,75.65,87.28};{92.28,89.00,86.31,89.24};{92.32,89.00,86.31,89.24};{0.00,0.00,0.00,0.00};{4.44,12.57,9.55,13.59};{0.72,1.53,4.84,0.29};{5.65,5.64,5.63,5.62};{104.56,82.18,82.37,88.67};{5.65,5.64,5.64,5.61};{90.46,90.46,90.46,90.46};{90.58,90.58,90.58,90.58};{0.36,0.12,0.11,0.21};
 KOMONDOR SIMULATION 'sim_41_agents_free' (seed 10);{64.59,54.35,87.75,59.26};{74.33,53.92,83.53,61.62};{74.54,53.92,83.53,61.62};{0.00,2.67,0.00,0.49};{23.12,53.58,20.42,43.33};{11.09,12.04,2.31,13.24};{5.60,5.63,5.58,5.62};{78.78,33.48,80.93,56.90};{5.60,5.60,5.57,5.60};{85.17,85.17,85.17,85.17};{85.19,85.19,85.19,85.19};{0.77,2.52,0.83,2.12};
 KOMONDOR SIMULATION 'sim_42_agents_free' (seed 10);{82.14,88.03,65.99,78.79};{93.44,82.15,63.08,71.52};{93.47,82.15,63.08,71.52};{0.00,0.00,0.00,0.88};{3.82,29.78,49.18,34.39};{0.08,0.10,3.12,5.23};{5.63,5.60,5.64,5.65};{79.30,88.14,41.55,78.48};{5.64,5.60,5.61,5.65};{95.28,95.28,95.28,95.28};{95.28,95.28,95.28,95.28};{0.11,0.70,2.53,1.54};
