 KOMONDOR SIMULATION 'sim_11_agents_free_coordinated' (seed 11);{85.67,90.31,79.81,90.26};{75.40,85.20,75.66,80.38};{75.75,85.20,75.66,80.38};{0.01,0.00,0.01,0.00};{31.65,18.03,39.02,27.32};{1.61,1.93,0.12,0.99};{5.65,5.64,5.64,5.65};{110.16,84.07,110.26,85.41};{5.65,5.60,5.65,5.62};{95.12,95.12,95.12,95.12};{95.13,95.13,95.13,95.13};{0.12,0.33,0.11,0.60};
 KOMONDOR SIMULATION 'sim_12_agents_free_coordinated' (seed 11);{89.67,103.93,87.21,98.08};{80.34,92.78,79.94,85.11};{80.50,92.78,79.94,85.11};{0.00,0.00,0.24,0.00};{18.17,0.00,24.76,20.49};{4.03,0.96,1.70,0.77};{5.65,5.65,5.64,5.65};{92.70,105.23,84.78,93.36};{5.63,5.65,5.65,5.65};{88.39,88.39,88.39,88.39};{88.44,88.44,88.44,88.44};{0.52,0.11,1.15,0.84};
 KOMONDOR SIMULATION 'sim_13_agents_free_coordinated' (seed 11);{89.98,83.73,90.85,85.52};{94.81,77.81,84.65,75.72};{94.81,77.81,84.65,75.72};{0.00,0.00,0.75,0.66};{0.00,26.19,20.82,29.01};{0.35,4.17,0.70,4.30};{5.62,5.64,5.64,5.65};{62.29,109.52,102.27,101.29};{5.55,5.65,5.65,5.65};{95.18,95.18,95.18,95.18};{95.18,95.18,95.18,95.18};{0.11,0.15,0.25,0.49};
 KOMONDOR SIMULATION 'sim_14_agents_free_coordinated' (seed 11);{106.13,92.36,88.97,84.55};{93.77,86.70,84.42,78.81};{93.78,86.70,84.42,78.81};{0.00,0.02,0.00,0.00};{1.89,15.22,24.68,23.13};{0.19,1.69,0.25,5.88};{5.65,5.64,5.63,5.64};{110.28,110.31,75.12,110.28};{5.65,5.65,5.61,5.65};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,0.11,0.79,0.11};
 KOMONDOR SIMULATION 'sim_15_agents_free_coordinated' (seed 11);{99.05,99.78,83.24,84.11};{91.73,89.49,80.96,80.05};{91.74,89.49,80.96,80.05};{0.00,0.00,0.00,0.00};{1.50,10.71,27.73,32.27};{1.44,0.85,1.14,0.28};{5.64,5.65,5.63,5.60};{110.28,108.18,110.16,88.35};{5.65,5.65,5.65,5.59};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,0.22,0.12,0.67};
 KOMONDOR SIMULATION 'sim_16_agents_free_coordinated' (seed 11);{73.45,86.10,72.82,108.06};{83.08,88.19,85.52,93.34};{83.20,88.19,85.52,93.34};{0.00,0.00,0.45,0.00};{13.94,12.36,15.98,1.36};{4.89,1.05,2.18,0.51};{5.63,5.62,5.60,5.65};{82.41,87.34,66.84,104.81};{5.64,5.62,5.60,5.65};{95.31,95.31,95.31,95.31};{95.31,95.31,95.31,95.31};{0.11,0.45,0.80,0.41};
 KOMONDOR SIMULATION 'sim_17_agents_free_coordinated' (seed 11);{88.97,86.51,98.17,95.85};{81.50,78.25,87.44,87.13};{81.84,78.25,87.44,87.13};{0.05,0.00,0.00,0.00};{25.96,25.02,14.37,17.74};{0.39,4.22,1.04,0.21};{5.64,5.64,5.63,5.64};{94.70,83.26,103.92,92.81};{5.65,5.65,5.65,5.65};{82.14,82.14,82.14,82.14};{82.46,82.46,82.46,82.46};{0.72,1.12,0.39,0.41};
 KOMONDOR SIMULATION 'sim_18_agents_free_coordinated' (seed 11);{89.62,95.61,98.92,98.35};{94.35,92.29,94.89,93.12};{94.35,92.29,94.89,93.12};{0.00,0.00,0.00,0.00};{0.00,7.39,0.00,1.19};{0.03,0.19,0.25,1.76};{5.61,5.63,5.59,5.58};{88.15,92.07,99.21,99.21};{5.60,5.62,5.57,5.57};{95.27,95.27,95.27,95.27};{95.27,95.27,95.27,95.27};{0.11,0.14,0.11,0.11};
 KOMONDOR SIMULATION 'sim_19_agents_free_coordinated' (seed 11);{80.33,70.16,69.94,70.22};{76.55,62.75,66.50,67.91};{78.11,62.75,66.50,67.91};{0.80,0.16,0.00,0.54};{30.86,53.91,43.23,32.58};{0.40,0.61,2.20,13.93};{5.63,5.65,5.64,5.63};{104.44,70.62,42.42,68.14};{5.64,5.65,5.64,5.63};{94.06,94.06,94.06,94.06};{94.09,94.09,94.09,94.09};{0.18,1.45,2.28,1.56};
 KOMONDOR SIMULATION 'sim_20_agents_free_coordinated' (seed 11);{98.90,106.92,45.60,70.97};{88.17,93.58,62.71,74.48};{88.32,93.58,62.71,74.48};{0.00,0.00,0.00,0.05};{15.51,0.94,52.63,41.02};{0.60,1.16,0.86,0.63};{5.63,5.64,5.58,5.62};{100.08,108.00,46.20,71.28};{5.62,5.64,5.54,5.64};{90.82,90.82,90.82,90.82};{90.83,90.83,90.83,90.83};{0.38,0.17,1.01,1.20};
