 KOMONDOR SIMULATION 'sim_11_obsspd_-82' (seed 10);{55.90,54.44,54.40,55.97};{48.28,47.02,46.98,48.33};{48.28,47.02,46.98,48.33};{0.00,0.00,0.00,0.00};{0.08,0.43,0.00,0.14};{47.80,1.56,1.70,1.03};{5.65,5.65,5.65,5.65};{57.81,52.28,52.28,58.13};{5.65,5.65,5.65,5.65};{49.92,49.92,49.92,49.92};{49.92,49.92,49.92,49.92};{49.14,0.96,0.98,48.69};
 KOMONDOR SIMULATION 'sim_12_obsspd_-82' (seed 10);{51.49,59.42,58.77,51.22};{44.46,51.31,50.75,44.23};{44.46,51.31,50.75,44.23};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.01};{5.97,6.62,7.38,6.25};{5.65,5.65,5.65,5.65};{87.64,22.90,22.51,87.58};{5.65,5.65,5.65,5.65};{75.68,75.68,75.68,75.68};{75.68,75.68,75.68,75.68};{1.61,1.58,1.72,1.61};
 KOMONDOR SIMULATION 'sim_13_obsspd_-82' (seed 10);{82.86,27.68,27.63,82.57};{71.56,23.90,23.86,71.31};{71.56,23.90,23.86,71.31};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.70};{3.64,72.64,4.98,24.00};{5.65,5.65,5.65,5.65};{23.85,86.56,86.75,23.66};{5.65,5.65,5.65,5.65};{20.60,20.60,20.60,20.60};{20.60,20.60,20.60,20.60};{39.36,1.56,1.55,38.22};
 KOMONDOR SIMULATION 'sim_14_obsspd_-82' (seed 10);{31.76,78.62,78.45,31.53};{27.43,67.89,67.76,27.22};{27.43,67.89,67.76,27.22};{0.00,0.00,0.00,0.00};{0.22,0.26,0.98,0.00};{2.22,1.85,1.63,69.24};{5.65,5.65,5.65,5.65};{0.00,110.28,110.35,0.00};{-1000.00,5.65,5.65,-1000.00};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.00};{-nan,0.11,0.11,-nan};
 KOMONDOR SIMULATION 'sim_15_obsspd_-82' (seed 10);{110.12,0.24,0.10,110.04};{95.09,0.21,0.09,95.03};{95.09,0.21,0.09,95.03};{0.00,0.00,0.00,0.00};{0.00,43.08,75.38,0.21};{0.21,0.62,0.74,0.28};{5.65,5.65,5.65,5.65};{110.28,0.00,0.00,110.35};{5.65,-1000.00,-1000.00,5.65};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,-nan,-nan,0.11};
 KOMONDOR SIMULATION 'sim_16_obsspd_-82' (seed 10);{24.23,85.91,85.94,24.64};{20.92,74.20,74.22,21.28};{20.92,74.20,74.22,21.28};{0.00,0.00,0.00,0.00};{0.00,0.71,0.30,0.44};{75.65,2.21,2.38,2.92};{5.65,5.65,5.65,5.65};{82.55,27.22,27.28,83.70};{5.65,5.65,5.65,5.65};{71.29,71.29,71.29,71.29};{71.29,71.29,71.29,71.29};{17.77,2.45,2.51,17.41};
 KOMONDOR SIMULATION 'sim_17_obsspd_-82' (seed 10);{107.61,2.61,2.51,107.86};{92.92,2.26,2.17,93.14};{92.92,2.26,2.17,93.14};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.19};{1.85,94.63,3.70,1.40};{5.65,5.65,5.65,5.65};{103.35,6.61,6.23,104.11};{5.65,5.65,5.65,5.65};{89.30,89.30,89.30,89.30};{89.30,89.30,89.30,89.30};{0.50,113.17,120.50,0.45};
 KOMONDOR SIMULATION 'sim_18_obsspd_-82' (seed 10);{74.76,36.05,36.33,74.49};{64.56,31.14,31.38,64.33};{64.56,31.14,31.38,64.33};{0.00,0.00,0.00,0.00};{0.00,1.51,0.17,0.12};{6.74,7.84,7.75,31.54};{5.65,5.65,5.65,5.65};{0.00,110.28,110.35,0.00};{-1000.00,5.65,5.65,-1000.00};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.00};{-nan,0.11,0.11,-nan};
 KOMONDOR SIMULATION 'sim_19_obsspd_-82' (seed 10);{82.86,27.31,27.49,83.00};{71.55,23.58,23.74,71.68};{71.55,23.58,23.74,71.68};{0.00,0.00,0.00,0.00};{0.36,0.00,0.51,0.00};{1.05,2.74,72.75,24.03};{5.65,5.65,5.65,5.65};{107.87,1.97,2.48,108.18};{5.65,5.65,5.65,5.65};{93.20,93.20,93.20,93.20};{93.20,93.20,93.20,93.20};{0.24,128.31,100.97,0.22};
 KOMONDOR SIMULATION 'sim_20_obsspd_-82' (seed 10);{84.55,25.70,25.49,84.84};{73.01,22.19,22.01,73.27};{73.01,22.19,22.01,73.27};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.73};{7.62,74.45,9.26,6.83};{5.65,5.65,5.65,5.65};{110.28,0.00,0.00,110.28};{5.65,-1000.00,-1000.00,5.65};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,-nan,-nan,0.11};
 KOMONDOR SIMULATION 'sim_21_obsspd_-82' (seed 10);{109.14,0.89,0.38,109.12};{94.25,0.78,0.38,94.23};{94.25,0.78,0.38,94.23};{0.00,0.00,0.00,0.00};{0.20,48.53,89.58,0.01};{1.05,5.17,4.10,1.12};{5.65,5.65,5.65,5.65};{110.28,0.00,0.00,110.28};{5.65,-1000.00,-1000.00,5.65};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,-nan,-nan,0.11};
 KOMONDOR SIMULATION 'sim_22_obsspd_-82' (seed 10);{24.80,84.87,86.83,25.68};{21.41,73.29,74.99,22.19};{21.41,73.29,74.99,22.19};{0.00,0.00,0.00,0.00};{0.00,0.01,0.73,3.49};{75.20,22.47,6.64,8.03};{5.65,5.65,5.65,5.65};{59.15,50.50,52.72,60.04};{5.65,5.65,5.65,5.65};{51.08,51.08,51.08,51.08};{51.08,51.08,51.08,51.08};{24.46,6.93,6.34,23.46};
 KOMONDOR SIMULATION 'sim_23_obsspd_-82' (seed 10);{87.52,22.22,22.73,88.79};{75.59,19.18,19.63,76.67};{75.60,19.18,19.63,76.67};{0.00,0.00,0.00,0.00};{1.55,0.00,0.31,0.00};{6.31,8.81,8.03,6.15};{5.65,5.65,5.65,5.65};{48.72,61.18,61.76,49.74};{5.65,5.65,5.65,5.65};{42.08,42.08,42.08,42.08};{42.09,42.09,42.09,42.09};{12.37,3.64,3.55,12.27};
 KOMONDOR SIMULATION 'sim_24_obsspd_-82' (seed 10);{25.32,84.74,84.55,25.78};{21.86,73.18,73.02,22.26};{21.86,73.18,73.02,22.26};{0.00,0.00,0.00,0.00};{0.00,0.35,0.95,0.83};{6.04,4.30,4.16,5.18};{5.65,5.65,5.65,5.65};{8.65,101.25,101.25,9.09};{5.65,5.65,5.65,5.65};{7.47,7.47,7.47,7.47};{7.47,7.47,7.47,7.47};{42.88,0.62,0.62,39.67};
 KOMONDOR SIMULATION 'sim_25_obsspd_-82' (seed 10);{52.18,58.37,57.88,52.03};{45.06,50.41,49.98,44.94};{45.06,50.41,49.98,44.94};{0.00,0.00,0.00,0.00};{0.00,0.00,0.61,0.63};{8.24,5.12,5.34,51.12};{5.65,5.65,5.65,5.65};{2.67,107.67,107.67,2.61};{5.65,5.65,5.65,5.65};{2.31,2.31,2.31,2.31};{2.31,2.31,2.31,2.31};{26.87,0.25,0.25,27.01};
 KOMONDOR SIMULATION 'sim_26_obsspd_-82' (seed 10);{86.99,23.13,23.28,87.20};{75.12,19.97,20.10,75.31};{75.12,19.97,20.10,75.31};{0.00,0.00,0.00,0.00};{0.18,0.00,0.00,0.92};{3.02,5.98,5.75,2.26};{5.65,5.65,5.65,5.65};{49.35,60.48,60.87,49.61};{5.65,5.65,5.65,5.65};{42.62,42.62,42.62,42.62};{42.62,42.62,42.62,42.62};{12.43,4.75,4.69,10.56};
 KOMONDOR SIMULATION 'sim_27_obsspd_-82' (seed 10);{9.51,101.07,100.86,9.10};{8.21,87.27,87.11,7.86};{8.21,87.27,87.11,7.86};{0.00,0.00,0.00,0.00};{0.00,0.00,0.53,0.00};{88.61,8.22,3.14,6.86};{5.65,5.65,5.65,5.65};{5.34,105.07,104.94,4.90};{5.65,5.65,5.65,5.65};{4.61,4.61,4.61,4.61};{4.61,4.61,4.61,4.61};{168.51,0.40,0.40,183.90};
 KOMONDOR SIMULATION 'sim_28_obsspd_-82' (seed 10);{0.55,108.62,108.41,1.70};{0.50,93.80,93.62,1.48};{0.53,93.80,93.62,1.48};{0.00,0.00,0.00,0.00};{87.30,0.00,0.23,26.85};{4.30,1.56,1.62,4.97};{5.65,5.65,5.65,5.65};{0.00,110.28,110.35,0.00};{-1000.00,5.65,5.65,-1000.00};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.00};{-nan,0.11,0.11,-nan};
 KOMONDOR SIMULATION 'sim_29_obsspd_-82' (seed 10);{95.74,14.46,14.54,95.62};{82.67,12.49,12.55,82.57};{82.68,12.49,12.55,82.57};{0.00,0.00,0.00,0.00};{0.27,1.52,0.00,0.14};{2.30,3.78,3.90,2.68};{5.65,5.65,5.65,5.65};{81.22,28.75,28.75,81.22};{5.65,5.65,5.65,5.65};{70.14,70.14,70.14,70.14};{70.14,70.14,70.14,70.14};{2.16,9.99,10.06,2.17};
 KOMONDOR SIMULATION 'sim_30_obsspd_-82' (seed 10);{109.91,0.20,0.36,109.92};{94.91,0.20,0.31,94.92};{94.91,0.20,0.31,94.92};{0.00,0.00,0.00,0.00};{0.00,86.94,46.67,0.17};{0.41,2.42,3.10,0.38};{5.65,5.65,5.65,5.65};{108.63,0.32,1.91,108.50};{5.65,5.65,5.65,5.65};{93.86,93.86,93.86,93.86};{93.86,93.86,93.86,93.86};{0.20,121.42,276.85,0.20};
 KOMONDOR SIMULATION 'sim_31_obsspd_-82' (seed 10);{12.40,97.87,98.99,11.73};{10.70,84.54,85.48,10.13};{10.70,84.54,85.48,10.13};{0.00,0.00,0.00,0.00};{0.00,1.40,0.00,0.00};{7.54,6.76,6.60,8.51};{5.65,5.65,5.65,5.65};{0.00,110.28,110.28,0.00};{-1000.00,5.65,5.65,-1000.00};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.00};{-nan,0.11,0.11,-nan};
 KOMONDOR SIMULATION 'sim_32_obsspd_-82' (seed 10);{35.02,75.40,75.21,35.08};{30.24,65.11,64.94,30.29};{30.24,65.11,64.94,30.29};{0.00,0.00,0.00,0.00};{0.00,0.20,0.00,0.00};{66.19,3.54,30.90,3.58};{5.65,5.65,5.65,5.65};{110.35,0.00,0.00,110.28};{5.65,-1000.00,-1000.00,5.65};{95.34,95.34,95.34,95.34};{95.34,95.34,95.34,95.34};{0.11,-nan,-nan,0.11};
 KOMONDOR SIMULATION 'sim_33_obsspd_-82' (seed 10);{86.21,24.42,23.84,86.34};{74.44,21.08,20.59,74.56};{74.44,21.08,20.59,74.56};{0.00,0.00,0.00,0.00};{0.00,0.00,0.00,0.00};{5.00,75.53,8.49,4.70};{5.65,5.65,5.65,5.65};{110.28,0.00,0.00,110.35};{5.65,-1000.00,-1000.00,5.65};{95.29,95.29,95.29,95.29};{95.29,95.29,95.29,95.29};{0.11,-nan,-nan,0.11};
 KOMONDOR SIMULATION 'sim_34_obsspd_-82' (seed 10);{70.33,40.23,40.08,69.90};{60.73,34.74,34.61,60.37};{60.73,34.74,34.61,60.37};{0.00,0.00,0.00,0.00};{0.00,0.00,0.60,0.36};{4.49,5.99,61.61,4.69};{5.65,5.65,5.65,5.65};{74.28,36.70,36.32,73.01};{5.65,5.65,5.65,5.65};{64.15,64.15,64.15,64.15};{64.15,64.15,64.15,64.15};{4.26,6.34,6.39,4.41};
 KOMONDOR SIMULATION 'sim_35_obsspd_-82' (seed 10);{10.84,99.59,99.50,10.43};{9.36,86.00,85.94,9.02};{9.36,86.00,85.94,9.02};{0.00,0.00,0.00,0.00};{0.00,0.00,1.02,7.03};{7.00,6.29,5.60,6.69};{5.65,5.65,5.65,5.65};{21.94,88.66,88.66,20.67};{5.65,5.65,5.65,5.65};{18.95,18.95,18.95,18.95};{18.95,18.95,18.95,18.95};{14.43,1.52,1.48,26.18};
 KOMONDOR SIMULATION 'sim_36_obsspd_-82' (seed 10);{109.35,0.82,0.39,109.37};{94.43,0.72,0.36,94.45};{94.43,0.72,0.36,94.45};{0.00,0.00,0.00,0.00};{0.00,37.07,79.93,0.00};{0.91,7.31,7.37,0.89};{5.65,5.65,5.65,5.65};{107.55,2.86,0.00,108.06};{5.65,5.65,-1000.00,5.65};{92.92,92.92,92.92,92.92};{92.92,92.92,92.92,92.92};{0.26,1068.62,597.36,0.23};
 KOMONDOR SIMULATION 'sim_37_obsspd_-82' (seed 10);{2.33,107.92,107.69,2.67};{2.01,93.19,93.00,2.31};{2.01,93.19,93.00,2.31};{0.00,0.00,0.00,0.00};{0.00,0.00,0.42,0.00};{94.89,2.15,1.68,94.57};{5.65,5.65,5.65,5.65};{7.50,102.27,102.14,8.46};{5.65,5.65,5.65,5.65};{6.48,6.48,6.48,6.48};{6.48,6.48,6.48,6.48};{234.49,0.56,0.56,207.40};
